student,balance,income,default
0,656.52270125347,34229.3741032096,0
1,1790.54409245898,21938.2092322296,0
1,1925.98279481192,17763.3503033729,1
0,0.0,16834.8027078641,0
0,310.118642459262,31445.7710846884,0
1,956.720391942074,14464.8073831659,0
0,205.173197849377,47284.2535051627,0
1,1572.80377803434,24557.352113832,0
1,1455.68418242228,14822.8330565636,0
1,1011.45881429469,28316.7576084851,0
0,413.599005794662,31466.220592534,0
1,0.0,19281.7146572359,0
0,377.193845357772,41901.8473663191,0
0,0.0,51480.3873512327,0
1,0.0,13407.758588235,0
1,527.056085247217,22986.2838213203,0
1,1470.33083426297,15752.6817921671,0
0,776.56835738045,54662.5160004175,0
0,1096.20366837014,41016.2182273767,0
0,130.45291025962,46094.077150219,0
0,1331.60730925679,27665.6754702124,0
1,598.081831318484,12385.8240760546,0
0,177.010865081754,53545.0151134357,0
0,937.033052836217,27174.5267042589,0
0,0.0,46581.3617831305,0
1,970.21073142428,19245.1981577568,0
0,268.87949151699,48006.1500438521,0
1,708.977828284692,15968.9165569585,0
0,596.009182737349,32983.5435039705,0
1,1944.677458621,13026.0467334358,1
1,1805.2930711196,10405.4266603484,0
0,405.38804384492,28493.3507218984,0
0,849.129011101001,26970.736094989,0
0,988.407715272309,32458.7693705721,0
1,2261.84816166666,20030.1651194096,1
0,1221.59976389318,40865.3128875121,0
0,1057.35640003951,45099.0915945878,0
1,292.300020907307,17321.2271219559,0
1,940.079732079506,18581.5771825384,0
0,368.196933199287,32107.6787202062,0
0,703.386008388494,38419.4138282152,0
0,1018.22125956717,39893.3028681844,0
0,240.225612056097,25042.4017278854,0
1,446.634847450068,18309.7907377691,0
0,1277.79338062019,35620.1560022537,0
0,519.584026350788,30546.8643738174,0
0,933.521200054954,40378.4231241276,0
1,1074.57787055668,18574.3537335753,0
1,1697.75398883114,19021.0677000564,0
0,1240.66470702238,46148.1974680897,0
0,573.584802642977,54427.9211476451,0
0,486.057013965658,54794.3921961543,0
0,455.348416682872,41378.9971241894,0
0,1110.43993045955,39311.5345181127,0
0,1225.06555248783,49090.3693115935,0
0,286.258242830821,28838.3213087935,0
0,1444.63047690274,40364.5558777602,0
0,1031.04458789228,38199.0467920706,0
1,382.003276268327,19951.7217195845,0
0,1337.3132659055,41529.5520507843,0
0,463.90181290855,39626.7694268247,0
0,948.777978664131,24094.7864892109,0
0,626.516141890442,49207.001302772,0
0,350.0715602255,45354.74618708,0
1,1492.96342101535,11054.0684385758,1
0,847.635895494919,33199.3753811158,0
0,241.94073994952,47843.0797377543,0
0,616.538677802606,31925.1832420121,0
0,733.414845283055,36724.8933064774,0
0,1100.97288154077,50237.2578180061,0
0,665.627833705603,55093.3823987094,0
0,174.935484980574,55044.3700745005,0
0,124.227296928522,51265.5461992287,0
0,344.545009104846,38463.6852600914,0
0,954.948270304332,42963.6617335514,0
0,1629.32593561974,44911.6435301241,0
0,913.04491900285,31841.6349702873,0
0,1306.8430233515,49036.741695979,0
1,2308.89323579289,19110.2664124636,0
0,1042.42038966929,58234.766470505,0
0,1264.87562644701,44359.0606151527,0
1,1348.64545582785,21789.3822247358,0
0,1256.89228843842,23100.0094995806,0
0,1046.63155340262,45717.6280506608,0
0,0.0,22535.506356251,0
0,432.655426473308,22986.9317533642,0
0,563.150191515129,43028.597200306,0
0,721.093433921572,41411.143680846,0
0,741.59275976993,24393.3159518231,0
0,1071.30534740383,19529.0351866058,0
1,1589.63859843754,22541.8920327552,0
0,1194.59757867202,38222.5061057634,0
0,269.587918794174,38650.3460881726,0
1,455.599026268747,20549.1348293718,0
1,795.540791546717,10257.6724866771,0
0,595.368804329898,31418.8156662782,0
1,539.834793088502,13119.6858549153,0
0,1322.72397902781,23229.9091337731,1
0,1267.29579128671,36784.8369937151,0
0,1091.9997376942,34704.512288981,0
1,951.785550568645,14354.6348784919,0
1,559.498302110046,16994.5786720969,0
1,1222.14132688581,9080.14570014628,0
1,1026.10449504049,20991.3964273735,0
0,1140.59420875618,25116.6682879217,0
0,556.4448382508,39707.1087851566,0
1,306.610770383547,11511.8842202514,0
0,1271.25098586546,42533.2676642295,0
0,333.07270829892,61508.7565557497,0
0,1174.51950600219,23942.2057745183,0
0,473.961439125699,35133.0704073127,0
1,1724.96323223373,22170.6873405632,1
1,1056.77065098729,14194.6589987093,0
0,841.734663004714,38023.3307435185,0
0,590.878172644642,52977.6419781171,0
1,1070.66636054645,19312.8406016709,0
0,914.972379535741,52871.324365823,0
0,1130.51289893728,35071.6733795272,0
0,1706.95684088777,21738.7963336109,1
0,839.325506864637,43909.0039557966,0
1,330.936107888082,21272.3073820023,0
1,762.585019280848,24738.1184475607,0
0,986.818165877003,32386.162358721,0
0,916.073000088086,42201.8205982355,0
0,1263.67678751621,25695.4813712979,0
0,0.0,42118.1966584012,0
0,441.008786395518,47707.1251761512,0
0,349.054411370492,46698.0274257906,0
0,423.985471704096,37979.7853256312,0
1,1295.02971264941,21717.4695488552,0
0,681.724475489414,31153.6375421398,0
0,1153.02130969969,20586.2781092411,0
0,1470.34259270138,26136.7436879453,0
1,1040.87331114945,12177.0389584814,0
0,1007.26867943193,28245.3200752387,0
0,667.144583247857,44863.0689857382,0
1,634.679970187067,17023.6828647141,0
0,298.704516620129,39599.6615793386,0
0,909.48421999673,48358.4409666082,0
1,1737.53781487332,20974.0345941776,1
0,203.263817193147,46518.1324112585,0
1,0.0,19750.3962215709,0
1,1889.67831898356,14756.9000181625,0
0,1558.46347122157,41648.326172772,1
0,1201.92753899842,45382.6135660511,0
0,1051.60440723879,47529.2173130498,0
0,641.525383215407,18350.7334185609,0
0,883.907073044784,41668.1062021513,0
1,953.809047021419,18241.7414386977,0
1,1168.89554505706,14970.870086781,0
0,431.330740107029,58551.8932582891,0
1,1291.91526301142,17910.0646052095,0
1,335.357947876117,5118.74555143655,0
0,30.8244500988488,35960.6060192327,0
1,1119.23757441914,15214.1156270435,0
1,1812.07999802736,17962.2701593326,1
0,385.690838730115,44650.7829612035,0
1,651.550004936349,17743.0656159922,0
0,1717.49502509778,38791.0576377771,0
1,1181.51322144909,11784.8022592774,0
0,745.279514716451,34704.6202469011,0
1,1453.30974668049,15183.7292181496,0
1,1333.09747140116,29363.9717414648,0
1,571.886359139704,15632.7692772291,0
0,494.653229366309,40377.6683594854,0
0,163.582608502788,58220.780465229,0
1,1371.46837154538,24248.5519615584,0
0,1129.20265874509,40688.6355917437,0
0,0.0,53663.166680695,0
0,84.8565488441197,53760.4652568516,0
0,681.451239454484,48892.5246942349,0
1,1366.47753375554,11268.7743330454,0
0,82.0884565037652,27357.5999305025,0
0,602.996226080387,33888.4091879832,0
0,176.32319984023,54798.6987534016,0
1,713.799156468317,20676.9051858148,0
0,137.724616656813,44747.3276836455,0
0,159.97347308844,30567.8013137362,0
1,1956.92390589788,15574.389976252,1
0,183.576382191855,51149.281572877,0
0,975.335484892047,50751.0385898927,0
0,0.0,44216.9293776847,0
0,424.285797016623,35675.7411016182,0
0,1477.66920681625,42011.8079623361,0
1,1211.36364809966,14186.3886650946,0
0,903.549304730362,46971.5621697052,0
1,1076.23358719821,18096.7014811134,0
0,988.667817971184,28486.3397522489,0
0,1311.08880317964,32797.989915748,0
0,0.0,40056.692657077,0
0,289.329908276397,45559.1763926521,0
0,22.5371752321505,59536.2756235063,0
1,287.607413255777,24440.2251953526,0
0,25.8283712126898,22720.0945425665,0
1,725.79336805305,23202.9639603002,0
1,1137.02831791176,25117.7629744123,0
0,1335.115552174,30115.1549636595,0
0,1193.67697332195,34360.9095002687,0
1,0.0,18162.7704916096,0
0,1047.72339011776,45181.748595089,0
0,0.0,48271.8704439342,0
0,327.322508076445,29816.3803207051,0
0,771.682916735053,38854.2424835777,0
1,873.678652391843,17655.7100333686,0
0,974.907789283596,36763.1459689516,0
0,309.823995175971,28139.6258485682,0
0,286.852326895067,18402.1647545271,0
0,509.852253653762,49345.4256379167,0
1,840.338690093895,21097.3703069157,0
0,223.686918061528,23513.295384302,0
0,1407.22457088516,22806.8482142243,0
0,1178.98262547138,45545.1684231506,0
0,1298.48481522487,39143.2919242425,0
0,627.353353332945,37616.465943813,0
0,907.169775895606,27631.5677957721,0
0,872.151841558757,40524.3387449511,0
0,620.320355649478,52536.7766460997,0
0,380.33310801284,30890.0736042066,0
0,1073.16853283521,51668.9608305471,0
0,883.233753978824,32310.7450219943,0
1,1558.21783126298,7364.83007811734,0
0,2023.73360278694,32094.6278057806,1
1,803.96110476315,13172.8705078849,0
0,1060.20470687507,27870.1553890068,0
0,869.854539572928,33589.1395470743,0
1,1306.4830309386,13984.7852630212,0
0,1597.89874127005,36524.7162417731,0
0,1351.96246519761,43630.0369164341,0
0,0.0,29475.3813765944,0
0,442.590924942444,38947.3543696336,0
1,963.201198699628,15938.0660973046,0
0,1063.79708720936,41157.3571458083,0
0,214.411562735884,42758.8128206941,0
0,1258.57639880193,33571.144518039,0
0,506.627150894389,49068.8708652295,0
0,38.4077852191765,38702.1016770795,0
0,1237.5474004851,37387.1541539934,0
0,0.0,47437.5122368664,0
0,555.665290924347,46584.7305012296,0
0,747.937523947625,44030.4614912561,0
1,1000.62176785607,17223.637965174,0
0,773.672947531567,40427.7419253366,0
0,744.766199664744,35067.6437229118,0
0,953.12336416549,51257.1438956213,0
0,998.375769500884,37816.843904052,0
1,1098.95568535445,21025.9274564034,0
0,521.687353906343,48700.1530798727,0
0,82.7303897500606,27627.2240812824,0
0,219.115003152167,31490.5334213201,0
0,276.379828600186,38721.8679676236,0
1,1180.36381739222,24063.3127448186,0
0,620.918596651177,39099.3076254565,0
0,414.857562442064,38030.8246165394,0
0,1389.89055624727,48689.7303942425,0
1,703.011900414414,21411.9300665588,0
0,493.549422828412,52241.9221585187,0
1,1351.41154301245,14003.4757244327,0
1,461.782764768532,17609.8305189709,0
0,143.102261880534,44846.9010094286,0
0,1280.00323371245,30274.3355978527,0
1,1764.68272962341,17995.7286127654,0
0,1648.4740168088,55548.2541750171,1
0,0.0,37409.00299116,0
0,610.5977515706,22635.066474244,0
0,355.148585726055,55634.3306483916,0
1,472.511100780113,19903.892050653,0
0,786.013911427482,52693.9437515261,0
0,772.732074090217,47161.2767003098,0
0,751.297218621075,25013.6140745111,0
0,1433.71078041798,42798.5655127619,0
0,1037.0085986933,36622.7922300473,0
1,1827.13494992165,19616.0097315428,0
0,764.505938856141,37869.2142885917,0
0,589.542016743032,28237.8206768537,0
0,754.127489894913,41341.8026042076,0
0,911.926441504846,41249.2817354287,0
0,311.918278951811,39694.4837314036,0
1,933.287231176741,20694.5877844271,0
0,1374.47471172714,35805.708860939,1
1,322.311954337769,10056.1105453176,0
1,703.83876552012,19318.0593335456,0
1,534.692906824283,18729.5662404161,0
0,0.0,26626.4858812158,0
0,770.519898519213,44509.5753879851,0
0,1015.72588136653,31820.9412716706,0
0,421.146499621363,61655.3480462195,0
0,1125.09140231743,33564.0755500554,0
0,857.380821963549,28755.1807565094,0
0,363.941462516251,46155.5392200076,0
0,1157.77970145716,32219.8317281535,0
0,993.30255103886,28501.8560064325,0
1,403.459427433934,15333.8762884491,0
1,2134.93448768395,20330.8648725049,1
1,1234.94271600877,26919.1159560062,0
1,805.104251682653,22174.0288924726,0
0,0.0,41933.0957701916,0
1,157.51404250204,24506.1868262113,0
0,257.897657222952,39477.0318565651,0
0,1056.91506315657,53080.5863449038,0
0,0.0,48290.8540329372,0
1,1730.2910812987,19446.6757215789,0
0,694.500710655688,14150.9143775224,0
0,1546.76052584633,32928.6361255712,0
0,428.665305286794,45570.7909478986,0
1,1764.5323087933,18148.5240778253,0
1,1181.9796970175,17223.3672279335,0
0,943.132389752471,30178.7340616488,0
0,0.0,41234.8917498709,0
0,1087.1937668964,54961.2884808736,0
0,14.8209530535119,32320.2655222242,0
0,0.0,47207.0507207127,0
0,836.010590425218,40178.9346993862,0
0,1494.52113519744,42280.4078513644,0
1,1318.52895693248,15821.1523474123,0
0,431.127915131931,37772.8047134803,0
0,1335.47357265421,45847.3821106777,0
0,1141.44217585929,27914.4022527693,0
0,795.119291607454,38710.3813279163,0
0,1005.4440884865,40615.342195768,0
0,481.24016359761,49010.7555057344,0
0,427.340142965323,27260.7354645627,0
1,1157.5939252283,17996.9033276586,0
0,890.213022886436,43643.5823952575,0
1,1321.32915896267,20302.2194675724,0
0,1167.94362182515,57256.0074063843,0
1,1197.17095276732,10834.1113799846,0
1,922.885355540815,22988.8426517771,0
0,834.711894553582,28553.4718813516,0
1,1264.58694064668,14649.1550227355,0
0,1603.66522270643,25802.303467605,0
0,838.276067699318,55082.317526616,0
1,850.677279125118,21251.639505372,0
1,1508.30771296294,17645.3050237888,0
0,1272.48057873786,34570.5706624876,0
0,981.839796266037,23636.9763420578,0
0,487.695020918891,46480.0359695332,0
0,1046.41667284717,47598.3073685701,0
0,1533.91725712455,42888.6410509943,0
0,709.953565164241,37302.6221316962,0
1,1610.0158576143,19649.4844285022,0
1,645.68853045309,14211.147136718,0
0,377.713995836784,46729.3329914261,0
0,994.990169963546,39315.9558909818,0
0,1240.66574426481,57303.7919348134,0
0,736.590612372767,37031.484769493,0
0,1201.23061835405,46478.1513183908,0
1,647.367388243078,16897.7896582685,0
0,1161.23993389444,52064.4713529493,0
1,1521.91273780211,21370.7938938827,0
0,805.520628314094,43383.7065437576,0
0,1155.39954792162,34539.5643783574,0
0,613.111142058477,38632.130636444,0
0,623.957676295728,46188.294958031,0
0,1000.90104000868,46469.1025160643,0
1,807.748827444968,18760.3451969824,0
0,1156.04020757226,38295.5712385133,0
0,637.283463985274,32885.7019929855,0
1,1241.69098684,20105.0679995001,0
0,741.193062241411,31104.0044472485,0
0,1169.83411318443,39386.3700254072,0
0,0.0,35821.7865291597,0
0,1088.30319967893,33673.3606828863,0
1,0.0,22187.9662133554,0
0,608.948580101663,26463.3747616096,0
1,431.30278922563,15606.2458412751,0
0,512.653437908393,39631.695229879,0
1,1241.6164198854,12058.5976188622,0
0,0.0,53058.2552072079,0
0,561.433746424985,37884.9611039777,0
0,245.244283858514,35132.2211702208,0
0,1081.06366330651,34138.3237431471,0
0,492.326454777319,42317.2424218171,0
0,1349.57175041655,50645.2905655432,0
1,1150.43167977495,11666.9897505353,0
0,357.865880853581,42499.0322877445,0
0,331.105276484828,45104.8151964321,0
1,1457.67336933605,20042.8639700766,0
1,852.3139524994,15956.6488436805,0
0,1378.94051426054,43998.1414025864,0
1,1005.5215077975,22128.0802015919,0
0,1420.99345352703,34126.421687852,0
0,570.295541157143,30615.3305485379,0
1,1228.9903728544,17304.6435043052,0
1,1142.93525655529,20942.0033383042,0
0,759.345814829436,32066.7067252726,0
0,846.68351168539,41651.2155769265,0
0,2133.46420858019,28237.8823408005,1
0,354.574368417241,30954.4766757732,0
0,0.0,46450.966041528,0
0,1051.40173289117,30072.749307419,0
0,0.0,41371.661191841,0
0,887.468137060003,30563.7702579257,0
0,688.109344546568,20098.5934559042,0
0,1257.34063003991,40810.172766323,0
0,1175.81763466725,41447.5848149282,0
0,0.0,34838.4392651422,0
0,608.551738816828,22555.5085942346,0
0,0.0,32608.4888384632,0
1,2110.55685791454,19345.1047348054,1
0,696.900167306679,38713.3170563461,0
0,559.468583346205,61187.8105696928,0
0,715.392921772967,49473.3763755855,0
1,2026.86363126394,20469.9294870885,0
1,1187.35889119047,24267.3964798931,0
0,785.790670116465,42887.5927249087,0
0,845.920369752003,42799.4395264286,0
1,1032.67081461066,13901.1189667766,0
0,861.272739167302,38111.0328679332,0
0,1601.87794976206,27885.1635505525,0
0,955.927022070949,10836.7235170759,0
1,877.879803531887,18217.6136511989,0
0,1043.75826449574,31523.6868953253,0
1,1080.0715265152,11239.5311629715,0
0,589.217895377853,47722.1701143386,0
1,769.531243654557,23048.5406115574,0
0,951.047531896824,33326.5871976552,0
0,1189.15893364362,36223.8705642312,0
0,1709.34428538326,35290.5231107356,0
1,1402.55392633496,16607.5642547431,0
0,250.879583544009,51662.2278223809,0
0,681.417622702994,26426.2292056102,0
0,1333.24865929666,39196.663006234,0
0,858.76112539063,29150.3440134128,0
1,992.776244853594,14204.6721465368,0
0,265.302283874262,32276.4629373611,0
0,754.477577636107,31592.1998927786,0
1,584.081228595012,24440.020350386,0
0,1175.23337747506,47684.4611258042,0
0,1388.66414913095,31021.5500811071,0
0,410.09926501352,37328.4550202437,0
0,59.1324986388108,34162.2352560831,0
1,1939.71236045898,13836.9860660018,0
0,886.149057557468,24466.1253855442,0
0,770.999401867146,40990.6214980283,0
1,306.410927063284,13594.1882331104,0
0,1022.10163765589,37095.2159409159,0
0,847.984035292872,24950.5339243402,0
0,1596.22780752234,42993.5765262923,0
1,1635.22294194078,8531.03808542902,0
0,0.0,45217.850656957,0
0,1306.79691602462,48799.5119069181,0
0,932.952369124233,35858.1891507658,0
1,1052.87514170912,13486.1469401636,0
1,1304.63434628265,13496.8798714941,0
1,2052.1334632792,13130.6536036871,0
0,1216.72561587454,52377.8489000255,0
0,526.470864997169,44241.565615351,0
0,153.447936134918,36813.1987057434,0
0,905.641505720143,47271.3491216911,0
0,1068.87395709384,41690.0486707805,0
0,0.0,30049.1002617945,0
1,992.440019012244,14207.2683434664,0
0,964.602563113006,36676.5716524275,0
0,493.635426428972,43524.2497780804,0
0,835.6564355114,44234.1703860437,0
0,480.093086854764,57068.1304585653,0
0,637.601870028651,52347.7620234725,0
1,2134.01562679742,17897.6466128748,0
0,1475.20722935075,42243.1774847016,0
0,887.343288415293,55751.7208997423,0
0,1376.30991124464,43234.1399246767,0
0,1304.70087909965,45162.6510434416,0
0,225.506104019464,54534.7097197206,0
0,1261.26821856746,39984.5295894226,0
1,30.5836717154543,16246.5730543365,0
1,437.035235755779,16261.2075730818,0
0,922.637402707839,52205.5068740832,0
0,412.746814904254,44650.0784287271,0
0,693.10134494208,54492.7479580071,0
1,915.4626481639,27283.3198293763,0
1,1322.49281185069,22930.4450001465,0
0,1610.08698766662,40498.9981074819,0
0,1113.1342567811,27110.6030086741,0
0,0.0,47803.2583706419,0
0,1163.14638522091,44424.8259635543,0
0,924.295347531613,26397.5972914876,0
1,1983.23447461812,25687.9297474383,1
0,725.70058680128,49337.4023462493,0
1,1030.49615530291,16662.7315670032,0
1,1038.9770199786,13739.7192828713,0
1,292.85741080938,15220.9358723481,0
1,495.113911291502,14881.840617552,0
0,659.04041078169,47942.2498219449,0
0,291.968139689217,48511.6030793504,0
0,471.356517447274,45573.3081141684,0
0,855.822381005313,56219.8088366298,0
0,918.681779425597,48160.5242871647,0
0,1251.32255013337,37881.820957954,0
0,1066.88408412325,44918.4123168182,1
1,1427.12403694347,12553.88673131,0
1,1263.88005849002,12418.8076474375,0
1,1128.1414929102,10159.241880994,0
0,694.398583061349,36570.4254410152,0
1,805.398004854441,17902.5791933665,0
0,519.517295548749,39704.6929625122,0
1,1051.29716078292,16299.6117503271,0
0,421.896902214972,37323.7594127167,0
1,622.413720314637,13072.0279621729,0
1,1005.26424821409,21394.1240085659,0
1,537.492542862479,9421.71485785827,0
1,189.998714191062,24716.9561292745,0
0,309.862823258618,56100.0544139902,0
0,969.445759217257,33411.8010856992,0
1,775.589232604776,17030.5788535646,0
0,1296.47473703462,48682.373504953,0
0,1037.15551645908,38490.3848881263,0
0,978.652180274857,25742.1197305596,0
0,965.046132081327,47987.3197478297,0
1,816.042798135129,17894.7937734054,0
1,716.185750858655,7997.62294361932,0
0,1130.60888109548,43936.6464094879,0
0,383.70490110482,41311.2439523668,0
0,1008.15452173895,20326.5921826228,0
0,652.817454280779,41161.8573542243,0
1,1232.79473656528,16279.1854012298,0
0,803.224401043935,52869.8078080478,0
1,1443.43169552882,22693.6577546513,0
1,1288.44855995707,21216.9625737112,0
0,0.0,43193.232149062,0
1,1053.33264063015,10212.5023579687,0
1,744.787902383805,22343.0973893148,0
0,412.687613169049,33923.4580434937,0
0,943.402037124016,35281.728486957,0
0,1192.97402833567,39504.476023622,0
1,1071.51158264737,11082.0628991517,0
0,1493.27046658619,41005.2174763553,0
1,1132.83772066986,15703.0252007474,0
1,597.484040633687,14796.7496702089,0
1,792.975486057324,17346.1709244642,0
0,1376.07540071899,22317.5655920813,0
0,1060.01692111738,39757.438166238,0
0,532.326738059543,30851.2777692275,0
0,0.0,28711.7571298473,0
1,894.125809153853,24670.1188959719,0
0,906.436388161149,37309.6818073641,0
0,0.0,28727.1201628575,0
0,506.425913944997,35333.1822214085,0
1,943.501721088937,14123.7035658802,0
1,0.0,14874.8002114834,0
0,442.489564867692,54996.8427500424,0
1,380.963307708165,20117.8300344603,0
0,961.999353015986,37073.1923811729,0
0,1789.09339109987,48331.1268575393,1
0,76.4760889556027,27283.6917439672,0
0,1067.13902561623,53995.7304950264,0
0,0.0,39592.4369317594,0
0,253.131982153796,40973.6465438182,0
0,1056.92834752857,55409.4595968406,0
0,179.70007051145,37727.5351161306,0
1,990.935762651983,18197.2287289779,0
0,693.753718271082,36723.4487731456,0
0,965.276817800471,37705.2432205848,0
0,300.876206227772,51423.6946425968,0
0,1265.04493206661,47297.7227040899,0
0,558.670513820666,40335.6109906479,0
0,1183.98331144049,53599.7455269133,0
1,1165.84020910987,20495.1586007315,0
1,1542.19122652944,17265.9186145271,0
1,587.767759147185,22669.4243298994,0
0,0.0,31005.0357580094,0
0,389.976694553251,27329.9793137832,0
0,647.075900997426,55522.6239251505,0
0,70.9831629934718,40012.5329121316,0
1,115.545355510686,12670.0276198346,0
0,90.9334471934815,42451.73557619,0
0,1230.42425584871,51716.7399008311,0
0,201.558399425731,27924.8465630726,0
1,1562.84615505181,10353.9039107506,0
1,622.895209146374,11019.8775588539,0
1,1142.12695524822,9184.73276156983,0
1,1796.26763981163,21126.1772070552,0
0,947.423970124183,38505.7838671204,0
0,419.440579482408,34332.6613136933,0
0,1660.82770182402,53754.2007216096,0
0,391.240461740877,24972.2459136159,0
0,613.430936470434,34745.0074718263,0
1,1024.10880694689,18667.9256525825,0
1,0.0,25976.0651146896,0
0,1252.95833769345,33876.1890302511,0
0,708.837481761085,55675.7598635713,0
0,266.647086073168,16515.3084266927,0
1,1339.3636140539,19496.1652150139,0
0,781.595335858498,49457.1052970342,0
1,1021.37011086602,19032.5090112019,0
0,948.494278459002,40739.859930577,0
1,1312.93377963415,20208.5446086433,0
0,0.0,50861.7888483642,0
0,0.0,24566.4833655163,0
0,0.0,30922.6042126623,0
1,859.336963698517,13993.6545371706,0
0,646.157667991942,45696.8316119872,0
1,1707.91463425405,10591.7174194295,1
0,133.673454962256,28492.4003038224,0
1,80.5956758170269,16145.6376951065,0
1,631.600847713155,17845.0741549791,0
0,1236.6179140601,40668.7253963171,0
0,742.583373337698,40085.4399499287,0
1,97.0314627755507,12731.7575532721,0
0,1054.22211036239,50900.2425566065,0
0,959.600287013541,29850.2120699576,0
0,1258.85227738491,33683.1817331799,0
0,443.246466812385,36547.1610411452,0
0,1605.10241527746,26126.3294382767,0
0,0.0,25964.8443397551,0
0,832.645975118982,25106.3747819931,0
1,443.537028835006,19632.1754217151,0
0,817.431769304621,40088.050514941,0
0,881.663799741016,43725.9975260941,0
0,1154.09427380224,48400.2411526907,0
1,961.575563726496,9681.49389260076,0
1,516.121959538247,17538.4616181002,0
1,1357.41186805469,22572.7901256335,0
0,1036.03059447073,35261.3557800662,0
1,900.609341667945,17802.9272603154,0
0,1516.32602496867,46393.2645380991,0
1,1015.20453493839,22208.3289188997,0
0,232.105743961613,40368.9568536783,0
1,1082.28413297939,19451.8162821095,0
0,682.439660780583,17992.9711781875,0
1,1218.1388796678,18144.9848326959,0
0,802.413142185247,47444.4928019833,0
0,143.854898263964,38014.873488625,0
0,1087.46579379215,32908.5271228366,0
1,895.753955582569,14753.2973335429,0
0,660.285496472662,58956.5131752064,0
1,630.973489225016,19087.1747800951,0
1,1648.96602929082,15402.4820810586,0
1,975.95559735843,18246.8157222368,0
0,297.005378251911,22955.082122953,0
0,0.0,47328.2329138298,0
0,0.0,32629.9448499908,0
1,789.214894854669,18231.8302550712,0
0,1804.03647479983,31318.2960261534,1
0,1266.11386715158,29698.5162713578,0
1,135.187643441951,20414.4121733742,0
0,28.8137434583155,36941.0634015026,0
1,0.0,15347.9142879003,0
0,750.698996449432,49150.3458527716,0
0,805.305116879864,57386.1287972175,0
0,1093.80300483916,29573.2382295888,0
0,483.965271303409,44335.9581121448,0
1,1534.3948836384,19592.1093866605,0
0,1349.18729128375,48013.6902006639,0
0,158.570442748481,20575.4650114134,0
1,172.462019863184,25850.38312555,0
0,1280.76286092074,53675.5675472481,0
1,213.173275202052,22811.4569780822,0
0,0.0,32248.5365682336,0
1,704.013648569298,13903.4557309642,0
0,708.813976162634,38295.2338064477,0
0,257.396383130285,49477.7856417044,0
1,1188.7442962229,22867.0705856512,0
0,0.0,62886.709228091,0
0,1321.70389084265,45581.7947809336,0
1,882.581967513754,17749.9720524962,0
1,1418.13414828413,11964.4250856384,0
0,1245.42220532725,36897.7801091249,0
0,339.529268529111,58747.3877347941,0
1,824.547830415245,29088.1113478079,0
0,241.442690317856,30171.624493137,0
0,1510.79325032928,47684.2394572224,0
0,396.641249971247,52174.9542732655,0
1,1633.69780348788,15786.3173190985,0
0,650.418341067727,47122.0724707326,0
1,1382.43823059019,15680.6104930059,0
0,613.480294534845,24367.861421199,0
0,1424.35121841429,37845.9992477028,0
1,914.108175564389,19053.0058906904,0
1,802.008930409247,15469.6526246998,0
1,539.674902980334,18852.2738479108,0
0,337.575999886826,52192.274717818,0
1,813.494837592495,16681.3502966219,0
0,477.882121951292,39834.0308074596,0
0,342.191602086332,32154.7535517213,0
0,840.365781019741,45316.8354075388,0
1,865.565592160238,16643.2409619884,0
0,645.591636551786,44402.1062312719,0
0,1755.38891023201,35031.532001505,0
0,498.749450828636,51690.0634671793,0
0,587.781081680209,30859.6363376973,0
1,824.616593532163,10062.5759326033,0
0,0.0,32660.7252649811,0
1,880.803636009252,20436.4390294741,0
0,917.122134744439,48227.8193683666,0
1,789.717540631928,19280.5442609264,0
0,763.855624656873,52938.0354701239,0
1,1062.16650954245,17383.2585454709,0
0,944.332567427518,44444.1491764787,0
0,877.501422954718,25587.7439274116,0
0,1344.10340586866,41417.3459241838,0
1,1543.09958172153,18304.6505704658,1
0,380.317450057093,38864.5841504209,0
1,1176.89330253283,23634.8157312548,0
0,733.199914922477,34524.9188645623,0
0,348.997028765627,48942.025780663,0
1,1380.08752574482,19245.8326918502,0
0,943.165719446864,40369.698030948,0
0,1248.88584911739,51897.394908379,0
0,713.223492012257,51107.8600950232,0
0,834.235608163585,36721.8622064862,0
0,0.0,26200.0384004908,0
0,1558.8838618394,37489.722114493,0
0,1362.18661906241,37736.7496039702,0
0,1581.52150477331,45729.8880504535,0
0,324.854971443152,39752.3541911937,0
0,1112.73574005439,47527.1255757851,0
0,379.598726050867,32578.4358262251,0
0,1549.0981513814,26239.7818673704,0
0,1489.41591455079,46732.7678074658,0
0,548.206363841178,41647.7271645225,0
0,561.968472973583,37637.0050338339,0
0,595.486701367495,34470.4180269734,0
0,267.513968799493,27364.8654758574,0
1,1793.30318771576,21034.879651448,0
1,1773.15354152212,10177.8667369628,0
0,618.860372699188,37333.3338338768,0
0,205.643808098518,37766.4936916137,0
0,1011.43154284565,36364.7538519546,0
0,0.0,38130.6456699094,0
1,1154.43210536761,15221.1723898836,0
0,292.515980695165,43705.3790386263,0
1,1106.94627728915,19233.7738901492,0
0,1665.95462052155,30070.1352632412,1
1,968.671100957994,22212.7410345934,0
0,797.249369291247,39928.5881786116,0
1,636.897822720102,18620.2389516182,0
1,1011.33484841619,14101.2902997406,0
0,791.035222304402,47303.676639153,0
0,942.474749546844,36965.045572252,0
0,706.974277907863,46165.1545334877,0
0,767.434812504422,55990.8746075411,0
0,568.843668259643,37074.54081369,0
1,1271.56295706236,18999.6168066482,0
